OBJECTID;COD_EMPRES;COD_FUNDO;NOM_FUNDO;COD_EMP_PR;COD_EMP__1;COD_FUN_OP;COD_SUBGER;DSC_SUBGER;COD_Z_ADM_;DSC_Z_ADM_;NOM_Z_ADM_;COD_S_ADM_;DSC_S_ADM_;NOM_S_ADM_;COD_Z_PROD;DSC_Z_PROD;NOM_Z_PROD;COD_TIPO_P;DSC_TIPO_P;COD_REGION;NOM_REGION;COD_PROVIN;NOM_PROVIN;COD_COMUNA;NOM_COMUNA;N_ID_COMPL;DSC_COMPLE;N_ID_RESTR;C_DSC_REST;N_ID_BARRI;C_NOM_BARR;C_SIMBOLOG;F_LATITUD;F_LONGITUD;SUP_ACTUAL;FECHA_CART;ID_FUNDO;SHAPE_Leng;SHAPE_Area;Area;Barrio;NCR;COD_NCR;JefeSector
2478;90;725;PARCELA 129 QUILAPALO;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.82824900000;-71.91661300000;293.28000000000;;406;8859.18993803000;2931340.04655000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2497;90;744;PARCELA 132 QUILAPALOS Y OTROS;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.83566000000;-71.88242100000;1433.64000000000;01-09-2025;425;28921.43016270000;14335506.69660000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2579;90;1131;PARCELA 90 QUILAPALOS;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.79510800000;-71.88913800000;138.00000000000;;520;5656.47992740000;1378956.37915000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2580;90;1132;LOMAS DE BELLAVISTA;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.81925700000;-71.93384100000;219.80000000000;;521;8402.31621790000;2199051.83525000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2589;90;1142;PARCELA 128 QUILAPALOS LOTE A;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.81386400000;-71.92385800000;114.21000000000;;530;7289.08018894000;1141961.20135000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2592;90;1145;PARCELAS 62 Y 63 QUILAPALOS;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.73890300000;-71.92310400000;140.67000000000;;533;8605.70370552000;1407941.83130000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2686;90;2461;CASAS DE DA├æICALQUI Y OTROS;90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.79500600000;-71.96405300000;0.00000000000;;13900;15651.69391560000;2604614.45235000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2688;90;9855;NITRIHUE (V);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.75843200000;-71.96115200000;0.00000000000;;13940;13090.03640520000;6369477.80545000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2689;90;9856;LOTE CUATRO B - EL BOSQUE (V);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.72502600000;-72.03631900000;0.18000000000;;13960;2329.48182972000;301205.27380000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2695;90;9857;PARCELA SAN MIGUEL N┬░70;90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.74907700000;-71.88950600000;100.91000000000;;14140;6210.59179941000;1812236.12885000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2706;90;9869;PARCELA 97 QUILAPALOS (V);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.78249600000;-71.87308900000;58.95000000000;;14360;8159.67818625000;1687485.92895000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2709;90;9872;EL RECUERDO (V);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.72157800000;-72.03512900000;15.80000000000;;14382;2058.78368324000;171534.03775000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2729;90;1082;LA ESPERANZA (C);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;4;USUFRUCTO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.77549700000;-72.01580700000;53.90000000000;;6439;6206.17952609000;1513708.66275000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2773;90;1099;HIJUELA LAS ROSAS;90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;4;USUFRUCTO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.75492600000;-71.81920400000;45.69000000000;;7544;4321.96629804000;852404.41735000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2903;90;2429;STA JUANA Y EL AVELLANO (USUFRUCTO);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;4;USUFRUCTO;8;BIOBIO;2;BIOBIO;447;MULCHEN;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.78456000000;-71.98642400000;21.71000000000;;10142;3385.38650422000;223813.20395000000;Mulchen;Baquecha;Bajo;4;EMANUEL BOBADILLA
2941;90;2440;CAMPO LINDO (U);90;82;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;5;QUILACO;CALDERON CAMPODONICO LEONIDAS ANTONIO;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;4;USUFRUCTO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.72326200000;-71.84084100000;56.55000000000;;11040;3502.66883034000;617504.99615000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
2958;90;1426;HIJUELA CAMILA Y SAN SEBASTIAN;90;90;0;1;NORTE;16;SANTA BARBARA;JOSE LUIS BOUNIOT OPAZO;4;SANTA ADRIANA;MONTOYA MENDOZA CRISTIAN;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;446;QUILACO;3;BAJO;1;SIN CONDICIONES;3;SANTA BARBARA-QUILACO;#70AD47;-37.69384800000;-72.01964700000;80.15000000000;;11520;6231.59656538000;799811.46885000000;Mulchen;Baquecha;Bajo;4;ARTURO LONCON
647;90;8120;PARCELA 14 UNION CAMPESINA;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.52665800000;-72.11923200000;60.27000000000;;1697;8190.07518761000;599977.76400000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
779;90;7902;BAYONA Y OTRO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.56436000000;-71.99604000000;1858.31000000000;;1553;36114.30370030000;18582858.34800000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
868;90;8070;PARCELA 2 P.P. LA MONTAN;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;3;PUMALAL-VILCUN;OYARZUN BARRAZA JOSE LUIS;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;493;VILCUN;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#FFC000;-38.58720700000;-72.29545300000;42.35000000000;;1648;4254.07691557000;423633.13825000000;Temuco;Bayona;Medio;3;JEAN PERALES
902;90;8107;SAN IGNACIO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.44083700000;-72.18406600000;148.71000000000;;1684;7481.08415016000;1488617.78530000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1177;90;8782;COLLIN BAJO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.57654100000;-72.08386000000;65.36000000000;;3118;4227.21613963000;655219.81465000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1233;90;8219;PARCELA 2 LA MONTANA;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;3;PUMALAL-VILCUN;OYARZUN BARRAZA JOSE LUIS;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;493;VILCUN;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.58746600000;-72.29649800000;0.39000000000;;1789;282.60176019000;3899.21595002000;Temuco;Bayona;Medio;3;JEAN PERALES
1248;90;1013;COLIHUECO;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.59061300000;-72.13248700000;265.10000000000;;3376;14889.07277390000;5949965.52765000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1303;90;8238;ROBLE HUACHO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.50370300000;-72.18857600000;38.37000000000;;1808;2723.72502764000;385542.29730000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1329;90;8268;ENTRE CAMINOS;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.46750900000;-72.21778500000;16.09000000000;;1835;2004.69707521000;161440.10345000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1347;90;8309;LAS VEGAS;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.52642000000;-72.23819900000;63.75000000000;;1853;3210.97555275000;637893.25805000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1367;90;1021;COPIN CHICO LOTE 1;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.43356200000;-72.10303500000;92.52000000000;;3896;6231.96876768000;993938.77360000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1368;90;1022;EL ALAMO;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.45366500000;-72.10915600000;78.90000000000;;3897;3981.96187295000;918311.46594900000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1405;90;8318;PARCELA 46 EL ESCUDO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.56432500000;-72.11772600000;17.57000000000;;1860;1689.75147937000;174694.67810000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1406;90;8319;LOS MIMBRES;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.52256700000;-72.22759700000;50.01000000000;;1861;3076.37523957000;498556.35995000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1416;90;8335;SAN ANTONIO DE LAUTARO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.52981100000;-72.11581100000;111.26000000000;;1872;5167.19760408000;1113580.89605000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1561;90;1039;MUCO;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#FFC000;-38.55227700000;-72.20321100000;111.45000000000;;4278;6785.38137752000;1617642.42215000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1633;90;8482;PARCELAS EL ESCUDO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.56954800000;-72.12412500000;111.59000000000;;1991;6122.99588222000;1116032.71230000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1753;90;8584;LOS HUALVES Y OTRO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.44869000000;-72.17839300000;104.73000000000;;2080;5047.00048610000;1045791.78990000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1827;90;8668;PARCELAS BRASIL;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;3;PUMALAL-VILCUN;OYARZUN BARRAZA JOSE LUIS;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;493;VILCUN;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#FFC000;-38.59543500000;-72.28081500000;306.62000000000;;2157;13980.48286710000;3061034.50525000000;Temuco;Bayona;Medio;3;JEAN PERALES
1840;90;8681;PARC. 38 EL ESCUDO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#FFC000;-38.57821700000;-72.13127300000;34.69000000000;;2170;2678.97603988000;345595.11380000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1847;90;8688;EL MIRADOR IV;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.52494600000;-72.03579000000;487.62000000000;;2177;13635.43448260000;4877326.41760000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1891;90;8734;RINCONADA GRANDE;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.44390700000;-72.17003500000;67.04000000000;;2222;4078.74969780000;668040.62725000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1946;90;8812;EL ROBLE;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.45281700000;-72.12382000000;18.69000000000;;2278;1770.27103093000;186399.75240000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
1975;90;8841;HIJUELA LAS VERTIENTES;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.46015400000;-72.21230900000;74.12000000000;;2307;6758.94362560000;739958.65850000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
2032;90;8907;LOS RIEGOS Y VERTIENTES;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#FFC000;-38.56161700000;-72.33741300000;383.10000000000;;2367;12115.23296380000;3831534.78310000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
2066;90;8944;EL BOSCO;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.44980600000;-72.11975900000;102.62000000000;;2401;5020.10226557000;1025681.88090000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
2067;90;8945;HIJUELA CHUMIL;90;90;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.44385000000;-72.15569200000;175.41000000000;;2402;8998.64004918000;1755409.85435000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
2895;90;2424;SANTA SABINA;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.60869200000;-71.99119100000;114.90000000000;;10020;8701.19982503000;3570478.36480000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
2921;90;2434;SANTA ESTER (USUFRUCTO);90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;4;USUFRUCTO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.43658600000;-72.09705200000;76.56000000000;;10541;8585.82820740000;1220175.33385000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
3106;90;9846;PI├æONES;90;82;0;3;SUR;24;VALLE ARAUCAN├ìA;ODIN VALLEJOS CID;1;LAUTARO;SANDOVAL CABRERA MANUELA MARCELA;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;2;VUELO;9;ARAUCANIA;2;CAUTIN;491;LAUTARO;2;MEDIO;2;APOYO PRIVADO;19;CAUTIN;#70AD47;-38.55444100000;-71.92520900000;3.18000000000;;12900;17353.80105890000;9025450.50150000000;Temuco;Bayona;Medio;3;JOHAN MADARIAGA
541;90;8004;BOROA LOTE B 1;90;90;0;3;SUR;22;COSTA ARAUCAN├ìA;COLIPAN CONEJEROS CLAUDIO;6;TOLTEN;ESTRADA ORTIZ MARJORIE SOLANGE;7;CAUTIN - OSORNO;CARLOS SANTANA HIDALGO;3;SUELO y VUELO;9;ARAUCANIA;2;CAUTIN;503;TOLTEN;3;BAJO;1;SIN CONDICIONES;17;CARAHUE;#70AD47;-39.29753200000;-73.12330900000;24.03000000000;;1585;2049.74053725000;240583.90015000000;Loncoche;Bethel;Bajo;4;JEAN PERALES
